transaction_id,transaction_date,amount,customer_id,card_number,merchant,location,fraudulent
15e3282c-e311-4411-a82e-2eba27ce9195,2024-04-24 10:37:32,276.43,1aaa9c86-48d0-425b-8666-b645ad61892b,3500849320087942,"Price, Moore and Martin","61427 Strickland Extensions Suite 854
Hendricksshire, FM 84515",0
e106ff4d-d4cd-4b3a-903c-4ee09f978b22,2024-04-29 04:09:54,463.06,209c5c3d-0a79-4f60-bd8d-ffebb65dafa9,4992072040243,Cook Inc,"26483 Brown Plain
Hernandezside, RI 93567",0
270bd4cf-c05c-4d04-ab73-d901950e9ce7,2024-05-18 22:27:29,612.73,57997c40-2790-4963-b4ef-30528763c5f0,6011193316475372,Burns Inc,"5737 Ashley Walk Suite 567
Lucasville, AS 22684",0
8c709c79-7711-4d09-be92-e6771a481131,2024-01-20 13:31:11,82.69,62397bcf-550e-4ac9-8658-ecc8e2c88c98,2233108995435035,"Roberts, George and Stevenson","083 Marcus View
Jaredton, NY 33638",0
59fb38e2-7a12-4049-85e5-5dcbe0100408,2024-03-28 09:36:16,905.52,8c25b21c-ecfa-4bad-90d3-0b87edcf4fb3,345279824410777,Thomas and Sons,"920 Bruce Parkway Suite 466
Morriston, MS 27489",0
c1b96123-cf15-40b7-83a9-3b4b43340192,2024-07-02 17:51:47,888.68,a6840912-a7a1-45c6-bbee-df7aa1578f2b,6540090889130568,"Mitchell, Sanders and Cox","50596 Burke Plain
Dennistown, DE 29791",0
95924d5c-87e9-480f-9d0c-3bed40c920dd,2024-01-12 06:54:55,949.48,8202f814-1e58-4de6-84ce-93f42d1c579c,30504264115242,Ashley Ltd,"638 Mary Plain
Sawyerchester, UT 41254",0
4255370c-8472-44ec-99ad-fdaa4f99bd0d,2024-02-28 14:41:10,910.91,f81a15ae-81bb-4046-8e0a-d267f0c83257,343148055321593,"Velez, Perez and Hernandez","6573 Alvarez Isle Suite 151
New Christine, KS 36251",0
bc8473e0-40a1-46cb-8364-9ea5565a54d2,2024-03-25 15:30:24,388.95,9dfbb273-5dbb-48df-840c-91b88e176592,2712116536901365,"Clark, Johnson and Moore","053 Anne Neck
West Gloriaberg, AZ 76641",0
e5d4d67c-9564-4528-a7fe-19abf972e387,2024-05-09 19:38:17,426.52,f3e21726-bc16-466a-aa5c-c3cc8f24bc6c,4223446516588678,"Murphy, Barrera and Lucas","15189 Howard Inlet Apt. 126
Brendamouth, GU 65085",0
9336b3b7-16c7-4464-a6a3-22c36588a978,2024-06-01 06:15:25,719.96,8dde1794-acf3-4bc1-9b67-1f4dd18d8418,3558184920992577,Smith-Smith,"24887 Casey Ferry Apt. 806
Manningberg, MT 93239",0
3c2e9534-43f6-4fc0-aa22-09abdcd219aa,2024-07-08 02:48:03,879.04,bd951821-84f4-441b-abd8-a0acc28241b3,2239875931977445,Wagner Inc,"52319 Clark Estates
Lucashaven, CA 80463",0
42c4b6ea-f4f7-4e8a-a592-e8186677e556,2024-04-30 19:51:28,414.4,01df28a9-55ed-4f6a-bdd8-8e8720f03165,2394996588157734,"Ward, Clark and Harris","936 Rebecca Burgs
Wilsonstad, MD 60351",0
4522a3ba-edbf-43ec-9cc5-fbf00d0c3127,2024-03-24 10:40:58,342.46,0ff5140d-0099-4a1a-8d2f-45c968adf6e3,213199315117658,Woods LLC,"72415 Crystal Stream
North Allison, WV 80427",0
1b29404a-0348-4288-99df-ee62740a9497,2024-04-22 18:19:17,358.75,ee5929a7-4fcf-4af5-bf3f-1dd62c5953ff,30566622728461,Bonilla Inc,"087 Kelly Summit Suite 260
South Lauriefurt, WA 74275",0
ca038bcc-93d3-4564-9cc4-f0ad1aaa8b98,2024-04-12 11:24:10,252.93,010ecd02-114f-43ff-93bd-b15cab46235f,38293994173406,"Huynh, Jarvis and Wallace","PSC 2061, Box 3022
APO AP 34094",0
817dd2fc-cc97-4a22-a0d4-cc0758057727,2024-01-28 22:17:09,203.35,2d40a110-777d-4fbc-a5b6-774450ab8494,4674079351588190,"Walker, Cummings and Houston","3615 Brian Plain Suite 490
North Anthonymouth, MO 59563",0
0b985024-c38a-42f0-9681-eb1621a31b77,2024-03-23 07:19:55,975.22,eb885eb2-2f1a-4458-bbfe-47a137e8358a,4750418185986468,Wagner LLC,"USNV Jones
FPO AP 41973",0
a14bc718-fc20-432c-ae8d-280a9121018e,2024-01-11 22:14:22,548.51,33cae24d-9fa8-4196-a05c-8a5984d87745,4320749679512765566,"King, Freeman and Wells","8622 James Cliffs Suite 103
North Gabrielle, UT 39528",0
e2d6cbdb-bce0-4636-839a-8fc7166e4943,2024-02-13 15:30:42,939.71,752ecb64-75e7-448e-92a7-babe90e0a118,2708283323700735,"Jones, Bright and Carpenter","60461 Smith Throughway
Port Amy, CT 37128",0
cb7d7668-619b-4988-b323-868a68eff64e,2024-06-09 05:09:06,550.12,44986da4-6a7f-4e91-a90b-36588dccc80b,2228060118811823,Rangel LLC,"662 Chapman Walks
West Joshua, VT 56603",0
a51ee1ba-52e9-4940-b297-0c8606a85141,2024-04-12 10:18:08,6.36,e8e0203b-97ae-4fbe-87f9-fef2e1f07c91,213195602218134,"Morris, Levine and Fitzpatrick","3372 Derrick Radial
South Marcus, MH 15716",0
2c06ccce-fd4f-4268-bfa7-d882906898fb,2024-02-28 06:04:34,78.84,2520bd8a-fcf8-4f86-a058-dc06ce79cc23,3548348129020190,Richards-Stanton,"95539 Alexander Rapids Suite 738
West Devinport, AS 32087",0
3a3f4950-2fb2-42ba-9578-9fcf112099c6,2024-02-19 18:30:33,595.23,bea4c1b7-cd2a-421e-98ad-10315ed83d90,4876495572061120,King-Morrow,"0447 Mcknight Underpass
Gutierrezville, NC 94286",0
872b9cce-6545-451c-8616-e7aa0753ce7b,2024-02-28 16:05:20,370.25,c68034ee-6951-4525-aec6-04073a003ac2,6590449857724340,"Brown, Cohen and Potter","08430 Bird Estate Apt. 921
Port Mary, CA 33475",0
2bebbb16-51d8-40d5-87cc-f3015ee3c55b,2024-07-04 19:16:51,254.41,2cf18bdd-6cea-49ed-8380-d0003b63f5f1,4676848103683337,"Garza, Velasquez and Harper","728 Lewis Gateway
Lynchfort, AZ 63048",0
482cba18-7c4d-4aea-a179-1c6575f884af,2024-02-03 08:42:37,158.01,a29d34ce-75df-4738-b91d-36628970cd7e,38629011766567,"Ward, Mcgee and Parker","2364 Nathan Field Apt. 293
Camposborough, IA 30045",0
82e02544-ff71-40cc-b477-52462ed02bf7,2024-01-09 07:27:07,313.54,39f36329-a1c3-40af-a071-62912d8ad922,3557426296979865,"Torres, Ellis and Jones","69957 Martin Islands
North Victoriaside, MT 68532",0
216f89b9-3ad0-41cd-837a-1d5ef96efe68,2024-02-24 04:36:28,117.86,3950870a-711e-46a7-a3a9-f4076204cd3b,38485890601916,"Hernandez, Taylor and King","95584 Anderson Divide
Christinamouth, AZ 41422",0
91c6c0cd-b9b2-4aed-b496-0c3ba9906286,2024-05-18 03:07:19,457.88,c2851aae-a89b-472b-ac8b-0740929c42e7,30405426943721,"Flowers, Morris and Cline","008 Nicole Plaza Suite 293
Martineztown, NM 68690",0
0b42d6a6-35cd-4b75-92c4-371a47385261,2024-05-17 05:01:31,706.11,5980b713-8aa7-419d-a0ce-1a5c9cebbe16,30340364093678,Wilson-Sexton,"Unit 8814 Box 8573
DPO AE 11011",0
3d361a13-7d7f-4a76-b5f9-067ae75bae8b,2024-05-09 13:24:16,836.06,cbde41e4-f884-4048-9e86-e95bfe179f12,676224011483,"Montgomery, Anderson and Morse","091 Sue Ramp Apt. 327
New Ricky, GA 19304",0
76a6bd73-f779-412d-9950-b805408f2714,2024-03-12 08:56:09,677.13,672e4565-f89a-45e9-b103-9d373b8e6a43,4235821783870548894,"Atkins, Smith and Alvarado","62302 Maldonado Glens
Port Devinville, WA 17127",0
6eefd55e-e7c5-46d5-be49-fdb2896770ba,2024-05-03 19:29:33,120.87,7949dafa-4a98-449f-b394-b39188ae698f,2465207177912099,Reid Inc,"788 Roberson Spur
Nicholasfort, OK 54526",0
ddab9395-ac93-4eb5-8f48-e5e3b0df5d78,2024-06-04 10:11:24,828.29,2319c2b0-61a4-4fd9-a06a-00d7b78095f9,4404100042980534,Hughes and Sons,"USNS Washington
FPO AP 17514",0
2182904d-1bca-409f-8267-0f9a716cfa2e,2024-04-04 02:13:06,888.7,bb8669bc-8062-447d-bf7f-47cdb0f43cc7,30486878328777,Clark and Sons,"4151 Murray Drive Suite 165
Lake Amytown, MP 37425",0
729c51b3-15cc-4dcb-a177-5a7094862d06,2024-05-27 08:19:07,807.58,9717311d-c808-42ab-b9d7-6126150763e0,3534285274807557,"Foley, Harmon and Hall","1207 Christopher Estates Apt. 626
South Paulaview, CA 30132",0
1043cfc9-18f9-496d-b8cd-95babd07931e,2024-03-29 03:41:04,324.31,c19b2fd7-225e-4457-89d8-2fc99b8aa54e,30288265527031,Williams-Mendoza,"7357 Sharon Course
East Ericfurt, KS 71353",0
d86a7edc-1cd3-4a32-b8ea-4c6534224190,2024-04-29 18:31:38,629.7,e7e622c2-1a97-4ac2-bac1-8cd1c434222e,4001180874857301380,Romero PLC,"Unit 9674 Box 9461
DPO AA 96242",0
6b23d075-0357-4384-8cfa-7706655a8486,2024-03-12 08:51:46,603.25,eda6bdbe-9636-4e4c-a8dc-77f439dbdcde,3595807731151034,"Duncan, Mills and Marsh","0037 Nancy Wells
West Gregory, NJ 70519",0
5b6e2621-1c9a-494f-8449-bacc0276217f,2024-01-23 20:01:47,502.36,a7968045-6701-4499-a916-158bbc484182,30299632360386,"Buck, Lyons and Schroeder","7549 Spencer Park
West Karen, PA 83423",0
26bfcceb-baf7-4d83-aee7-997585054295,2024-01-09 10:45:20,890.93,d551e791-e949-4993-94f7-8a08813b216a,3576761620653936,"Thompson, Merritt and Simpson","5865 Richard Spurs Suite 893
Jordanberg, MD 09762",0
48fa5586-686c-458a-b379-7829a9614de0,2024-06-13 19:46:43,724.42,8f26c81e-e218-4a88-a495-99dc0aad3a70,6500020862618394,Sullivan and Sons,"9933 Odonnell Bypass Apt. 948
Erinburgh, AS 74182",0
e410fc1f-9ac9-4e8e-988e-23dc0c687efe,2024-06-04 11:15:30,879.44,53ddcf2a-dac8-4c51-80ce-31cad2daa0c3,572782207847,Harris and Sons,"90858 Bishop Park Apt. 073
Brendaville, SD 24858",0
521b8fa0-608b-4597-852e-6fd936f18c64,2024-02-04 04:28:29,535.89,49de4e1b-4ff9-401e-b986-ad3c69b6a737,4726372432081535,"Nunez, West and Warren","683 Alison Garden Apt. 085
Jamesfort, IA 92481",0
e31640d7-a80e-4d5c-a4b5-dfc0bbcfc1a6,2024-01-28 07:02:12,135.82,bac38615-6027-41cc-a452-cf4362fe9e91,639092965412,"Hawkins, Rodriguez and Gonzalez","568 Perez Terrace Apt. 912
Lake David, VI 03064",0
45fbf5d1-58a0-4e13-981a-adc43c9921b7,2024-04-16 07:30:01,224.96,1326c001-e083-475e-9872-3f3286abf234,213170561230008,Robinson and Sons,"3984 Simmons Center Suite 012
Gomezchester, AR 39723",0
95b4acca-6fb2-4cc5-a383-a51844cce9c0,2024-01-14 10:30:23,209.0,d67d3fc1-9650-4f1a-812c-bdccb7372112,4532294227481,"Fletcher, Cameron and Graham","Unit 5829 Box 0538
DPO AE 89406",0
ba9d2f64-ee63-462e-99c4-2e23ae434f8f,2024-06-15 06:22:23,106.65,4868b9b5-e572-49cf-b4f5-a32fa6c614c6,346113821352360,Henry-Woods,"75774 Daniel Orchard
Lake Gloriastad, MN 60648",0
9e93612e-05c0-42de-8da2-5da35d81af2a,2024-01-01 03:21:17,420.16,be0e7453-49bc-4cef-a3f5-9b065e8da755,3541972337545164,Shea-Keller,"Unit 7201 Box 3905
DPO AE 51224",0
1291d8ff-dc58-4be1-aebe-5150a71a96b5,2024-05-19 13:04:41,391.69,b6413627-d362-4db3-9695-42abdc657b53,3591155956106232,Castillo and Sons,"4558 King Loaf Apt. 291
South Jefferytown, KS 54269",0
d8cb0804-6b45-41de-8d2e-83baa6baf9eb,2024-01-06 00:26:02,417.33,a63f7d5e-7558-4047-b9e2-3c1f901f2af2,4864848213950,"Williams, Fletcher and Avila","07696 Martinez Track Apt. 262
South Frank, NH 86345",0
3a5b26a7-95b1-4ced-bb56-61e241e39a04,2024-06-07 07:41:38,225.19,7baf84b7-b5ea-44e4-ae34-f68600357283,2421133768066397,Willis LLC,"532 Christine Stream
Port Eric, WA 73676",0
fb5b88a1-5791-4836-a037-ce6d593199a6,2024-03-10 00:20:20,780.33,0aae08cc-d1d9-478b-9910-6efbd47c7941,676296875450,Carter-Jacobs,"5239 David Squares Suite 041
Port Breanna, NV 71575",0
8b16eb1c-fd57-44b2-8330-8a6d355c5502,2024-04-25 23:06:22,354.25,3b831655-76a3-4fe0-9c83-4fc758c092a5,30584750220755,Clark LLC,"60575 James Drives Suite 735
Justinhaven, IA 12765",0
8d8e5325-8f3f-4aca-92a0-d0a6dde5b615,2024-05-24 11:27:27,221.9,09a50b68-09d0-471f-9a1a-6f01c3092db6,2248765685038271,"Gonzalez, Martin and Peters","359 Jones Bridge
South Craigbury, SD 42617",0
a249b40d-8f21-463f-b32a-3fe4eb35bb09,2024-07-07 16:56:58,518.15,ffd08889-815a-457b-899f-e22f23d1fa3d,6011706728973351,Hines and Sons,"348 Johnny Falls Suite 873
Sharonville, IA 29480",0
ad76e2b5-d72c-4247-bc8a-4c7bc29779b5,2024-03-01 03:37:15,939.54,5db161c5-41fa-401b-ac95-3a4b96ec6c57,6535360478984189,Phelps Ltd,"7276 Davila Mount
Ericburgh, GU 45976",0
c0c2968b-ff40-4ff3-be2b-a6eb08f9ac98,2024-06-14 13:01:40,956.38,9858592a-7f03-4759-81f2-c2deb14d2db7,4057752457628,Stevens Ltd,"561 Johnson Village Apt. 967
Kelleyhaven, MI 83263",0
665c8c42-84f4-40c5-8d78-af5a9e90ba3f,2024-02-06 04:21:04,740.8,dd6f0da3-d59f-4156-9c73-4ea2bb5a19e9,4994100614294408353,Young-Carter,"236 Stanley Ramp
Sharonfurt, PW 25264",1
ab7d0e3c-9fb6-4306-87cb-5276afca8741,2024-04-05 08:22:49,114.94,09d267f7-303c-49f3-ab40-faae9959b690,4642603164121243,Kemp Inc,"4346 Jared Fords Suite 589
Jorgemouth, TX 65342",0
47ef56a6-9686-4eed-87f7-717987919891,2024-07-05 14:27:48,393.07,d1b30e6e-ddfe-47a4-9e6c-859d695e155d,6011452864589137,"Thomas, Sanchez and Li","471 Thompson Roads
Kylehaven, PW 75288",0
f1799b4a-6097-4b6d-861f-c7a1374044d3,2024-06-15 07:22:34,121.14,4f828ea4-a5aa-46b3-a4bd-652f641ff442,376358517641153,Garcia-Stone,"PSC 2778, Box 4699
APO AE 78091",0
47e11d51-74fe-4d66-8347-eab4c6da6e60,2024-06-13 19:22:49,833.58,02f04440-5bb7-42e2-9b82-45e9a81c93c5,3581839385258548,Sanders-Torres,"6447 Jordan Causeway Suite 023
Robertport, KY 25696",0
20ceca9c-3eb9-4db1-8984-cc8d1fc67bea,2024-03-19 19:28:15,639.92,4a1d9ab8-4973-4332-a24f-5cbda9090eee,4941679148762318,Rodriguez LLC,"2343 Mary Burg Apt. 922
West Tiffany, WI 74052",0
75cf5a0a-2b88-4269-9408-d1acd34a5546,2024-02-05 12:27:23,931.53,b1a20a30-fff4-42b3-9f59-872c841cb7f7,213110365044445,Greene-Young,"82298 Phillips Flats
Scottberg, MH 11626",0
c33016a1-841b-41e6-acd4-1d2c5efdbda9,2024-03-07 09:07:23,287.76,88ceb630-90a2-42bb-9dd1-067485a7cea5,501862252571,James-Salazar,"6118 Anne Springs Suite 299
Downsview, OK 87210",0
c7fa17f9-351a-40e9-ba72-1d4b27d78c72,2024-01-23 02:32:23,139.56,fa61086d-9244-4a27-86c5-5011bef68441,30279366206591,Fernandez Inc,"9091 Chase Plaza Apt. 585
Charlesport, CA 52942",0
5ebad108-e5f9-468c-9d69-ff32e8636c33,2024-01-17 13:39:04,869.87,4bb55792-12a7-4fd4-9662-3a70ee642b90,4083004448550264625,"Neal, Logan and Bryant","2978 Duncan Mews
Russobury, AL 14252",0
da39c2bc-23a7-44b4-bb2b-340e24455718,2024-01-20 00:19:11,882.37,8b55669a-a741-4df1-a380-f6cd6f9a2ffc,2227946837244315,Williams LLC,"5698 Deborah Trace
Lake Jasmine, MS 04790",0
7b0daf78-0861-4a5f-860b-fa8bdbd0a58a,2024-06-11 17:02:59,751.57,8e5f6262-9b0c-448e-8701-e662443bf5a2,4465209619026161,"Cohen, Reed and Simmons","123 Theresa Keys
Taylorfort, AR 79614",0
2aac3baf-cb58-4752-ba73-d80ea8cff6dd,2024-03-07 10:54:01,472.11,b76fa67f-fd0e-4bf6-88b4-5b443cf230eb,2252069223638020,Conrad Ltd,"263 Graham Ports
West James, PR 59431",0
c425fa1d-bc00-4c5a-93a3-9f781de0a89b,2024-04-16 01:11:23,857.16,6eefedda-4244-497a-8b61-f497f20ab3d8,4862069654446664071,Crawford and Sons,"691 Little Springs Suite 243
Lake Bethview, SC 23783",0
06107651-f9f4-4ec4-be3d-7463b8704489,2024-04-18 21:11:15,427.14,017727d5-f43c-4b3b-b759-6ae6320e73a1,4464070793417897070,Austin-Turner,"0027 Vasquez Trafficway Suite 369
Jenniferfort, NV 87590",0
a0d6ebc8-ec69-4209-b4cd-70fad6695e7c,2024-01-08 19:56:44,899.96,488d8d8a-746d-4220-bc52-1570e780ab32,30121876651991,"Holland, Mcdonald and Bryant","22967 Torres Center
Lake Georgechester, FL 09542",0
236eccde-c323-4521-ab3b-b4e360c46db9,2024-03-13 14:22:12,220.28,fe92fe88-067d-4f87-88a2-e460c8f8f5c4,4020818246309847106,Harrison-Horton,"14180 Rose Junction
Spencerside, DC 77699",0
a366f0a7-de8c-405a-9e47-8605cd624ce4,2024-02-28 15:40:49,835.72,43f26e4c-3617-49f3-a9ca-aeb89d51e153,4478432320651599,Torres-Jarvis,"Unit 2531 Box 7918
DPO AE 59463",0
da8674ab-0cc6-4325-8ffc-29a5aee5c124,2024-01-05 23:44:11,782.78,71744663-2e17-4cd2-8227-084567735e1c,4673219214958351,Cuevas-Villegas,"028 White Pines Apt. 219
South Johnport, VT 17675",0
3f7b0b98-e42e-4684-8cd2-214ff76b3517,2024-03-08 11:26:36,615.15,21e4f1b4-f1ca-4c9b-a815-9cae196e998e,180066423877466,Williams-Gates,"30327 Johns Valleys
Port Robert, MN 61493",0
62bef0df-edc2-4af5-ae51-bcb867a6eeaa,2024-04-05 01:43:56,91.38,d86a59da-ff10-4164-85b0-01f35344ded2,3584626870680717,"Mitchell, White and Alvarado","20173 Jonathan Throughway
Nicholaschester, NC 17358",0
fe8843d1-ec5e-4a5c-af2e-868e5d331c7a,2024-05-30 16:17:47,375.43,8176f028-55b5-4bc8-a3aa-4f7de00e8e69,30439899072775,Ford LLC,"309 Singh Corner
Lake Kylemouth, MO 48571",0
b5016119-7aff-442b-8ef8-bc3c8bf9d017,2024-06-27 16:02:56,822.03,6b66bce2-8afc-4f12-a73f-74a94de25b5e,2262913783347324,Hubbard-Ramos,"24342 Contreras Mission
Watkinshaven, CT 40067",0
80b95d41-44e7-4c5d-b4a3-74ef65a9964c,2024-02-07 00:59:20,665.03,bc5bf106-3366-450a-80ff-0b2138805e2a,4745434174260144,"Fuentes, Jackson and Peck","430 Kelli Wells Apt. 196
New Cody, GU 77873",0
2be633aa-5e12-453f-b35f-37dc29613b01,2024-06-29 15:34:49,862.79,407466c0-156d-4c2f-9f23-582c1b325c67,376032785008854,Peterson-Trujillo,"060 Rebecca Brooks
East Johntown, CT 85538",0
187fdbf7-5350-4e8e-a239-ff06f4bc7fe2,2024-02-15 02:36:50,2.1,c840bf95-ce57-4e31-bff6-b421bc4d6939,4560603500223,Grant Inc,"1084 Samuel Mews
South Donna, MH 95571",0
8928d2e6-4ca1-44a2-b930-2c84bd9048ac,2024-03-10 10:38:26,443.15,15ef5ae9-fd1b-463f-9270-91fc2eac283b,38574780964037,Smith-Pitts,"213 Cristian Fork
East Maxwellchester, GA 46770",0
21d2acff-e0ce-48c3-954a-68c34b0c424c,2024-03-23 04:42:29,453.14,2225da41-fa60-490c-adc2-16902005833e,060495580486,Quinn LLC,"Unit 6188 Box 1817
DPO AE 63518",0
c5d8a84b-1dfc-4de5-b919-e70686f27d42,2024-01-13 02:53:29,833.8,98df665f-c54a-4a67-9495-95660722dbd8,38157586584025,"Aguilar, Frank and Thompson","84404 Julia Locks Apt. 681
Mercershire, MH 95384",0
0e332b7d-2268-41d5-9db5-ef3bbe7385ff,2024-05-21 12:04:43,496.12,942acb34-0134-4127-a635-70866558107f,675973608085,"Andrade, Washington and Solomon","423 Curtis Gardens Apt. 334
North Amy, MP 43138",0
19f555fd-465c-4e07-82b1-db65287c8f1f,2024-01-18 20:54:03,991.96,088a20b0-fba7-4e17-8b29-67bb68748c96,4911862587060329478,Houston Inc,"Unit 3543 Box 5228
DPO AA 81245",0
584f7120-212a-404c-ad9d-b83fd1d19026,2024-04-18 20:09:59,654.21,30c68763-724a-4c8d-b837-dc9f52f815f8,30470340485894,"Moore, Myers and Oliver","774 Anne Pike
Stephensfort, PW 14455",0
d517c337-2c1a-4249-ad59-02442503d8dc,2024-02-19 04:09:02,54.47,e8711b67-b785-4a7d-84f4-0e5fa46cc885,4882498558078,Bautista-Jimenez,"2496 Flores Center
Carlsonchester, CA 39388",0
afac8944-ed92-4715-af03-6714f36316fd,2024-05-08 05:53:05,211.25,52525f39-94ce-43e2-9b99-016731b82088,6540632387438934,Irwin Group,"USCGC Hayes
FPO AP 10588",0
4a43dee2-128b-4c32-9fa4-89295e67e19e,2024-06-17 23:59:48,200.71,b16cc3c3-da13-44b2-9f35-822b3f020770,30541100788121,Moore-Anderson,"2417 Cannon Lane
North Veronica, RI 89783",0
fd64945d-3315-449f-9c44-eca65670c61d,2024-05-25 00:05:26,354.67,5e84e667-d49e-4796-adf7-e581d5046ef6,6525452521814315,"Knight, Howard and Suarez","01123 Stevens Forges
Quinnville, MH 65151",0
19264aa3-6720-4767-88f9-c3bf92dfa451,2024-01-16 01:00:16,791.63,538b7b30-1b90-438c-91dd-2faf093a8b4c,4629653951366934327,Smith PLC,"5896 Chapman Ford
Port Joanna, HI 27270",0
1fa1209b-cf0b-403d-a13f-c0766b2a922b,2024-06-20 16:41:10,947.86,8b971c48-8d40-4349-b99b-27066e88f4c2,3569955108961477,Mckay-Hopkins,"574 Hammond Mews
West Amber, TX 93844",0
a5d3ba1d-6b40-4c2c-8667-52eff944eb55,2024-05-20 17:25:26,23.06,33ce695f-1ce4-4142-b004-a0a0d2907537,4225720977253594,Gonzalez Ltd,"8158 Gordon Harbor Apt. 936
New Maria, MD 06535",0
14a8fd58-46b5-4e17-9174-164d16f4a15e,2024-04-14 15:37:48,311.8,6538af83-4f15-4f9b-a13d-22be352ee659,30172048807797,"Gonzalez, Fisher and Fox","034 Lisa Forest Apt. 443
South Spencerville, FM 92464",0
182b0e3d-79a0-47d4-9f97-be5a41a97daf,2024-02-21 01:12:20,975.31,8d3284f0-8b81-4f9e-b064-28488a8781c2,5303776773030273,"Barnes, Allen and Hayes","4490 Phillips Inlet
North Arthur, PA 13971",0
e2eda7c1-432d-458a-a7cb-988f4aacd2ab,2024-03-09 17:55:20,850.62,82eb7a38-91e9-4fcf-b0ff-5b36694b5b1f,4862001204254848,Simmons PLC,"52281 Kyle Run
Williamview, CO 42645",0
8fde7f55-e34b-4c7c-b776-84478298cb2c,2024-05-19 06:35:32,701.03,b08b62d2-f66a-4a89-a0cf-0ded660096cf,3554275470892169,"Miller, Arias and Thompson","7740 Cameron Fields
West Seantown, MA 29573",0
556836bb-d672-4592-95c1-3cffa1489851,2024-05-30 21:36:16,315.38,3c3e0b90-1185-4f9f-9324-354166dd859c,6011326556284597,Morgan Ltd,"9618 Margaret Roads
South Kathleenfurt, WI 19486",0
30371bf1-1806-4595-99df-7ab90f6d1ddb,2024-05-21 13:47:46,307.58,381537ab-82ad-412e-8d1b-236df3d262e4,3534114426515274,Shaw LLC,"15721 Cook Falls Suite 842
Williamsberg, MI 90162",0
e1daeb9c-31a0-4e9a-8714-0e1fe76f1268,2024-01-16 12:59:43,358.25,5b220fc7-9722-4cc8-ab2c-ec6de83f2531,372666054371974,"Ware, Avila and Schaefer","397 Morales Plains Apt. 404
New Johnfurt, NM 72100",0
adb381c1-1fac-46fb-a05f-e998f1f0fc4a,2024-02-26 15:16:06,152.69,c3ed42af-cbbe-459e-9d4e-da5e55d587f3,213156829389272,"Mosley, Brooks and Marsh","964 Gary Harbors
Lake Melissabury, VA 42091",0
c95847f7-748f-4650-9101-c4b78d149cc4,2024-01-14 04:17:04,753.47,cc7190cf-fc45-4696-a583-6a3e15ec06a8,060418900233,"Sullivan, Wiley and Johnson","Unit 3055 Box 1690
DPO AE 05554",0
04a5b4f3-e5b8-4e75-b8f5-2fde5346f605,2024-06-18 05:53:25,47.32,87d1f0e9-60eb-485d-baaa-75f02afb8878,38591392534404,Meyer-Santos,"02202 Daugherty Mount
Snyderfort, OR 86423",0
e5938d51-2e87-411e-a1c3-e4ef44fb49a4,2024-05-26 07:44:29,838.46,ab8386aa-dd60-4ca8-935a-604eb2c6caa8,38266924724670,Johns LLC,"442 Patricia Walks Suite 355
North Johnmouth, UT 64417",0
ae852172-363f-40ce-a23d-296ecf57ceb2,2024-01-16 17:01:39,820.12,fa17c163-acb3-42cd-b352-eff99bb1f894,6011937228013022,Hansen-Spencer,"555 Savannah Stream Apt. 354
West Williammouth, ID 22004",0
506c1296-7c6d-4242-9d9f-6abda3c96f2f,2024-03-12 02:04:52,241.94,53f26739-0405-48c1-aaf0-f191bb1974df,501878887394,"Johnson, Woods and Salas","813 Norma Ports
Jimmyburgh, PW 43155",0
e22b5e2b-aa56-4cfe-9c78-3ae2cd428b34,2024-03-04 19:35:29,746.03,66ec815a-53d1-4c10-bb1e-e9278a2dffeb,3510520881551323,"Cobb, Young and Patel","04101 Ashley Junction
Manuelmouth, VT 40078",0
8f221529-5c09-4d23-bb10-6969cb881e4d,2024-05-31 18:30:24,779.38,afdf6df9-0b1f-4988-a5c6-27e038f1a9ff,30098921427256,Perez-Butler,"8515 Alex Unions Apt. 601
Leblancport, ND 14653",0
a5849d8e-2e3a-4d2a-8db4-aec74cbd2dbd,2024-04-08 03:50:26,572.46,0d82d361-4d90-4baf-aec9-5277e9ad2cf8,4901440646904862,Bray LLC,"6650 Rowe Heights
New Emily, ND 42508",0
0c460e9d-5d3c-4a2c-addc-3631611ac557,2024-05-06 05:23:44,883.67,1039cd6e-de0c-492a-907e-49387cb35f86,38171036757933,"Bruce, Lara and Villegas","7550 Sims Estates
New Angelahaven, NJ 20768",0
1cf92fe2-e0f8-479f-8d0f-38041d63146f,2024-01-20 09:16:50,967.47,ce574748-96c6-4351-b31f-d624bb715c5b,6572304089344973,"Torres, Brown and Baldwin","7545 William Highway
Donbury, CO 15013",0
160b015d-efeb-475a-a82b-1ce690418fd2,2024-03-05 14:38:53,572.53,1a61ec06-c936-4950-b75c-78ddde4bafbf,3536393571592001,Gonzalez-Rodriguez,"74501 Heather Stream Suite 243
Lake Daisy, KY 76559",0
d44ae982-3bab-4e9b-ae41-3cf133ba8432,2024-06-10 11:51:56,167.63,59f7b6ba-c1a2-42e3-8a85-a862096dfddd,6578698113320592,Mcdonald-Powell,"019 Rodriguez Overpass Apt. 451
Port Eric, LA 99470",0
fec610ea-060f-4769-9eb7-11dfbb1add44,2024-02-06 23:01:54,790.57,c44f8853-1372-4059-bcec-e893c73503df,2265257289109425,"Stevens, Knight and Fernandez","58941 Daniel Ridge
East Randall, ME 73993",0
